Date,Listing price,Discounted price,Tax amount,Total customer payment,Seller transfer amount,Product name,Product slug,Locale,Status,Customer email,Coupon code
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Ideas center",ideas-center,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Ideas center",ideas-center,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Weekly planner",0dfg-weeklyplanner,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/7/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Ideas center",ideas-center,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/6/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Minecraft seeds",minecraft-seeds,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/5/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Weekly planner",0dfg-weeklyplanner,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/4/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/3/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/2/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Weekly planner",0dfg-weeklyplanner,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
8/1/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Archive",0dfg-archive,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Age calculator",age-calculator,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Study tasks",study-tasks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Weekly planner",0dfg-weeklyplanner,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Tasks Manager",0dfg-tasks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","",,,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Money Tracker",0dfg-moneytracker,en-US,Succeeded,,
7/31/2025,"$0.00","$0.00","$0.00","$0.00","$0.00","Notebooks",0dfg-notebooks,en-US,Succeeded,,
